lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,-97.5,-44.906,-46.136,-41.203,-26.455,-6.929,2.442,3.434,0.758,-5.287,-21.145,-34.189,-40.505
76.25,-93.75,-48.64,-50.083,-43.947,-27.327,-7.18,8.355,11.02,4.362,-6.892,-27.495,-38.237,-44.348
76.25,-90,-48.209,-49.946,-43.862,-27.345,-7.122,8.046,10.281,3.974,-6.519,-26.255,-37.815,-43.987
76.25,-86.25,-44.046,-45.873,-40.769,-26.177,-6.877,3.186,3.974,0.885,-4.258,-19.75,-33.604,-39.89
76.25,-82.5,-47.793,-49.427,-43.583,-27.324,-7.458,8.256,10.229,3.76,-6.918,-25.241,-36.947,-43.444
76.25,-78.75,-47.998,-49.463,-43.457,-27.245,-7.646,7.04,10.19,3.796,-7.598,-26.615,-36.949,-43.53
76.25,-75,-45.36,-47.176,-41.782,-26.819,-7.279,1.738,4.078,1.484,-6.002,-22.539,-34.558,-41.009
76.25,-71.25,-44.649,-46.723,-41.25,-26.098,-6.737,2.059,4.075,1.594,-5.5,-20.257,-33.852,-40.313
76.25,-60,-50.772,-53.147,-45.812,-27.358,-6.825,8.39,9.386,4.044,-6.631,-28.726,-38.86,-46.104
76.25,-56.25,-48.715,-50.947,-44.141,-26.91,-6.997,7.77,10.217,4.371,-6.521,-26.012,-36.489,-44.066
76.25,-52.5,-47.407,-49.456,-42.946,-26.254,-7.387,6.911,9.478,3.869,-7.112,-23.707,-35.173,-42.704
76.25,-48.75,-46.771,-49.02,-42.617,-26.274,-7.57,7.442,10.338,4.054,-6.748,-23.554,-34.773,-41.88
76.25,-45,-46.656,-49.106,-42.356,-25.919,-7.617,6.864,10.785,4.01,-6.892,-23.839,-34.391,-41.455
76.25,-41.25,-46.917,-49.722,-42.436,-25.418,-7.363,6.918,11.086,4.064,-6.899,-24.403,-34.469,-41.535
76.25,-37.5,-46.588,-49.647,-42.094,-24.66,-6.852,8.234,12.079,4.783,-5.925,-23.8,-34.031,-41.047
76.25,-33.75,-46.509,-49.512,-41.903,-24.306,-6.723,8.116,12.453,5.117,-5.539,-22.926,-33.424,-40.634
76.25,-30,-47.04,-49.965,-42.448,-25.065,-7.489,6.415,10.999,3.929,-6.897,-23.226,-33.85,-41.152
76.25,-26.25,-48.903,-51.754,-44.315,-26.228,-8.31,5.01,9.72,3.166,-8.713,-24.783,-36.187,-43.247
76.25,-22.5,-47.367,-49.881,-43.086,-27.488,-10.971,-1.19,1.81,-3.574,-15.041,-25.568,-35.99,-42.53
76.25,-18.75,-43.347,-45.971,-39.37,-23.089,-6.005,7.76,11.602,5.488,-6.163,-22.587,-33.296,-39.565
76.25,-15,-41.854,-44.699,-38.757,-23.195,-5.2,2.255,3.3,1.336,-4.69,-18.583,-30.895,-37.846
73.75,18.75,-38.903,-41.355,-34.497,-18.155,-4.066,3.475,5.93,4.058,-1.178,-12.181,-27.417,-35.248
