lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,-105,-18.894,-23.962,-16.43,-4.477,7.95,17.428,23.517,22.701,14.099,3.41,-5.614,-11.573
76.25,-101.25,-20.912,-23.859,-16.627,-4.703,8.234,17.86,24.041,22.815,14.1,3.455,-5.322,-12.4
76.25,-97.5,-24.149,-25.506,-16.655,-3.689,15.866,29.161,34.419,27.6,12.419,-1.07,-12.394,-19.946
76.25,-93.75,-23.477,-25.117,-16.616,-3.561,16.086,29.307,34.269,27.495,12.265,-0.939,-12.173,-19.441
76.25,-90,-22.622,-24.796,-16.792,-3.702,15.085,27.416,32.07,26.08,12.404,0.155,-10.347,-17.493
76.25,-86.25,-22.189,-24.832,-17.195,-4.053,13.998,25.708,30.001,24.417,12.215,0.599,-9.504,-16.657
76.25,-82.5,-22.625,-25.21,-17.716,-4.365,13.791,25.918,30.331,24.036,11.805,0.366,-9.827,-17.072
76.25,-78.75,-23.543,-25.968,-18.227,-4.335,14.688,27.892,32.632,24.982,11.28,-0.817,-11.807,-18.906
76.25,-75,-23.734,-26.284,-18.566,-4.359,15.096,28.358,33.154,25.263,10.987,-1.261,-12.456,-19.501
76.25,-71.25,-23.288,-26.15,-18.617,-4.387,14.909,27.616,32.351,24.797,10.793,-1.285,-12.434,-19.372
76.25,-67.5,-22.564,-25.781,-18.523,-4.48,14.297,26.535,31.194,24.018,10.652,-1.176,-12.173,-18.946
76.25,-63.75,-21.738,-25.333,-18.384,-4.604,13.536,25.618,30.153,23.251,10.686,-0.769,-11.509,-18.218
76.25,-60,-20.988,-24.931,-18.32,-4.796,12.892,25.067,29.54,22.713,10.76,-0.235,-10.574,-17.289
76.25,-56.25,-20.908,-24.953,-18.499,-4.988,12.602,24.966,29.48,22.524,10.645,-0.052,-10.03,-16.777
76.25,-52.5,-21.95,-25.466,-18.727,-4.903,12.801,25.413,29.989,22.819,10.381,-0.641,-10.985,-17.706
76.25,-48.75,-23.525,-25.896,-18.581,-4.577,13.113,25.85,30.314,23.162,10.069,-2.148,-13.671,-20.138
76.25,-45,-24.083,-25.892,-18.163,-4.595,12.073,24.302,28.42,22.241,10.136,-2.564,-14.919,-21.34
76.25,-41.25,-17.293,-21.542,-17.027,-6.26,3.683,12.73,17.841,17.518,11.88,2.791,-6.281,-11.953
76.25,-33.75,-19.834,-22.985,-16.686,-4.853,6.582,15.821,20.904,19.404,11.947,2.145,-7.315,-12.849
76.25,-30,-24.26,-24.155,-16.324,-4.387,9.206,24.264,27.848,21.338,9.029,-4.511,-16.185,-21.328
76.25,-26.25,-23.975,-24.766,-16.586,-4.196,12.688,25.603,29.1,22.648,10.062,-3.184,-15.045,-20.418
76.25,-22.5,-19.13,-21.377,-15.376,-4.349,10.318,23.067,26.382,20.898,11.048,0.078,-9.759,-15.032
76.25,-18.75,-18.661,-21.211,-15.561,-4.866,9.727,22.445,25.811,20.64,10.953,0.276,-9.634,-14.777
76.25,-15,-18.345,-20.689,-15.292,-4.877,9.344,22.771,26.177,20.775,10.712,-0.184,-10.64,-15.319
76.25,-11.25,-18.702,-20.981,-14.962,-4.487,11.668,24.11,27.863,22.081,11.042,-0.424,-11.885,-16.487
76.25,-7.5,-18.974,-20.848,-14.707,-4.568,11.475,23.762,27.592,21.902,11.168,-0.365,-11.914,-16.804
76.25,-3.75,-13.801,-17.487,-14.086,-5.752,4.572,14.841,19.777,18.35,12.13,3.35,-4.931,-9.107
73.75,0,-15.106,-16.025,-10.876,-3.378,12.251,25.223,28.79,22.538,12.335,1.685,-7.993,-12.879
